Time (s),AIN0,AIN1
0.63,0.09171096980571747,0.09170464426279068
0.631,0.09172046184539795,0.09171413630247116
0.632,0.09173311293125153,0.09172995388507843
0.633,0.09173627942800522,0.09173627942800522
0.634,0.0917489305138588,0.0917457714676857
0.635,0.09175209701061249,0.0917489305138588
0.636,0.09175842255353928,0.0917489305138588
0.637,0.09176158905029297,0.09175526350736618
0.638,0.09175842255353928,0.09175209701061249
0.639,0.09176474809646606,0.09175842255353928
0.64,0.09176158905029297,0.09176158905029297
0.641,0.09175842255353928,0.09176158905029297
0.642,0.09176158905029297,0.09175842255353928
0.643,0.09176158905029297,0.09176158905029297
0.644,0.09176791459321976,0.09176158905029297
0.645,0.09176474809646606,0.09176474809646606
0.646,0.09176791459321976,0.09176474809646606
0.647,0.0916919857263565,0.09168882668018341
0.648,0.09163504093885422,0.09163820743560791
0.649,0.09160657227039337,0.09160973876714706
0.65,0.0915939211845398,0.09158758819103241
0.651,0.09157177060842514,0.09157177060842514
0.652,0.09156544506549835,0.09156544506549835
0.653,0.09155911952257156,0.09155595302581787
0.654,0.09155595302581787,0.09154962748289108
0.655,0.09155279397964478,0.09154962748289108
0.656,0.09154962748289108,0.09154962748289108
0.657,0.09154646098613739,0.0915401354432106
0.658,0.09154646098613739,0.0915401354432106
0.659,0.09154646098613739,0.09154646098613739
0.66,0.09154646098613739,0.0915401354432106
0.661,0.09154646098613739,0.0915401354432106
0.662,0.0915369763970375,0.0915401354432106
0.663,0.09154962748289108,0.09154646098613739
0.664,0.09154646098613739,0.0915433019399643
0.665,0.0915433019399643,0.0915401354432106
0.666,0.09154646098613739,0.0915401354432106
0.667,0.0915433019399643,0.0915401354432106
0.668,0.0915401354432106,0.0915401354432106
0.669,0.09154646098613739,0.0915401354432106
0.67,0.0915369763970375,0.0915401354432106
0.671,0.0915433019399643,0.0915369763970375
0.672,0.0915401354432106,0.0915401354432106
0.673,0.0915433019399643,0.09153380990028381
0.674,0.0915401354432106,0.0915369763970375
0.675,0.09148319065570831,0.09147053956985474
0.676,0.09134715795516968,0.09134083241224289
0.677,0.09127756208181381,0.09127439558506012
0.678,0.09123643487691879,0.091230109333992
0.679,0.09120796620845795,0.09120163321495056
0.68,0.0911794900894165,0.0911826565861702
0.681,0.09116999804973602,0.09116683900356293
0.682,0.09115418046712875,0.09115734696388245
0.683,0.09115102142095566,0.09114785492420197
0.684,0.09114468842744827,0.09114152938127518
0.685,0.09114152938127518,0.09113836288452148
0.686,0.09113520383834839,0.09113836288452148
0.687,0.09113520383834839,0.091128870844841
0.688,0.0911320373415947,0.0911320373415947
0.689,0.09120163321495056,0.09120479971170425
0.69,0.09118898212909698,0.0911794900894165
0.691,0.09116683900356293,0.09116050601005554
0.692,0.09115102142095566,0.09114152938127518
0.693,0.09114468842744827,0.09114152938127518
0.694,0.09114468842744827,0.09113520383834839
0.695,0.09113520383834839,0.0911320373415947
0.696,0.09114152938127518,0.091128870844841
0.697,0.0911320373415947,0.0911320373415947
0.698,0.091128870844841,0.09113520383834839
0.699,0.091128870844841,0.09112571179866791
0.7,0.0911320373415947,0.09112571179866791
0.701,0.0911320373415947,0.09112571179866791
0.702,0.091128870844841,0.09112254530191422
0.703,0.09112254530191422,0.091128870844841
0.704,0.09112571179866791,0.09112254530191422
0.705,0.091128870844841,0.091128870844841
0.706,0.091128870844841,0.09112254530191422
0.707,0.091128870844841,0.09112254530191422
0.708,0.09112254530191422,0.09112254530191422
0.709,0.09112571179866791,0.09112254530191422
0.71,0.091128870844841,0.09112254530191422
0.711,0.091128870844841,0.09112254530191422
0.712,0.091128870844841,0.09112254530191422
0.713,0.09112571179866791,0.09112571179866791
0.714,0.09112571179866791,0.09111938625574112
0.715,0.09112254530191422,0.09112254530191422
0.716,0.091128870844841,0.09111938625574112
0.717,0.09112254530191422,0.09112254530191422
0.718,0.09112571179866791,0.09111938625574112
0.719,0.09112254530191422,0.09112254530191422
0.72,0.09112571179866791,0.09112254530191422
0.721,0.09112254530191422,0.09111621975898743
0.722,0.09112571179866791,0.09111621975898743
0.723,0.09112571179866791,0.09111938625574112
0.724,0.09112254530191422,0.09112254530191422
0.725,0.0911826565861702,0.0911826565861702
0.726,0.09131552278995514,0.09131552278995514
0.727,0.0913882851600647,0.0913882851600647
0.728,0.09143257886171341,0.09142624586820602
0.729,0.09146421402692795,0.09145472198724747
0.73,0.09148003160953522,0.09147686511278152
0.731,0.09149584919214249,0.0914926826953888
0.732,0.09150217473506927,0.09150534123182297
0.733,0.09151482582092285,0.09150850027799606
0.734,0.09152431786060333,0.09151799231767654
0.735,0.09152748435735703,0.09152115881443024
0.736,0.09152431786060333,0.09152431786060333
0.737,0.09153380990028381,0.09152748435735703
0.738,0.09153064340353012,0.09152748435735703
0.739,0.09152748435735703,0.09153380990028381
0.74,0.09153064340353012,0.09152748435735703
0.741,0.09153064340353012,0.09153380990028381
0.742,0.09153380990028381,0.09153380990028381
0.743,0.0915369763970375,0.09152748435735703
0.744,0.09153380990028381,0.09153380990028381
0.745,0.09153380990028381,0.0915369763970375
0.746,0.09153380990028381,0.09153380990028381
0.747,0.0915369763970375,0.09153380990028381
0.748,0.0915369763970375,0.09153380990028381
0.749,0.0915369763970375,0.09153064340353012
0.75,0.0915401354432106,0.09153380990028381
0.751,0.0915369763970375,0.09153380990028381
0.752,0.0915401354432106,0.09153380990028381
0.753,0.0915369763970375,0.0915401354432106
0.754,0.0915369763970375,0.09153380990028381
0.755,0.0915369763970375,0.09153064340353012
0.756,0.0915401354432106,0.0915369763970375
0.757,0.0915369763970375,0.09153380990028381
0.758,0.09154962748289108,0.09154646098613739
0.759,0.09154646098613739,0.0915401354432106
0.76,0.0915433019399643,0.0915401354432106
0.761,0.0915401354432106,0.0915401354432106
0.762,0.0915401354432106,0.09153064340353012
0.763,0.0915401354432106,0.0915369763970375
0.764,0.0915369763970375,0.09153380990028381
0.765,0.0915401354432106,0.09153380990028381
0.766,0.0915369763970375,0.09153380990028381
0.767,0.0915401354432106,0.0915369763970375
0.768,0.09158442914485931,0.09157810360193253
0.769,0.09155911952257156,0.09155595302581787
0.77,0.0915433019399643,0.0915433019399643
0.771,0.0915433019399643,0.0915401354432106
0.772,0.0915369763970375,0.09153380990028381
0.773,0.0915369763970375,0.09153064340353012
0.774,0.09153380990028381,0.09153380990028381
0.775,0.09147369861602783,0.09147053956985474
0.776,0.09134083241224289,0.0913345068693161
0.777,0.09126807004213333,0.09126490354537964
0.778,0.09122694283723831,0.09122378379106522
0.779,0.09119530767202377,0.09119214117527008
0.78,0.0911794900894165,0.09117316454648972
0.781,0.09116683900356293,0.09116050601005554
0.782,0.09115418046712875,0.09115102142095566
0.783,0.09114152938127518,0.09113836288452148
0.784,0.09113520383834839,0.09113520383834839
0.785,0.09113836288452148,0.09112571179866791
0.786,0.091128870844841,0.0911320373415947
0.787,0.09112254530191422,0.09112571179866791
0.788,0.0911320373415947,0.09112571179866791
0.789,0.09112254530191422,0.09112254530191422
0.79,0.09112254530191422,0.09112254530191422
0.791,0.09111938625574112,0.09111938625574112
0.792,0.09112254530191422,0.09111938625574112
0.793,0.09111938625574112,0.09111621975898743
0.794,0.09112254530191422,0.09111621975898743
0.795,0.09112254530191422,0.09111621975898743
0.796,0.09111938625574112,0.09111621975898743
0.797,0.09111621975898743,0.09111938625574112
0.798,0.09111621975898743,0.09111621975898743
0.799,0.09111938625574112,0.09111621975898743
0.8,0.09111938625574112,0.09110989421606064
0.801,0.09111938625574112,0.09111938625574112
0.802,0.09111938625574112,0.09111305326223373
0.803,0.09111938625574112,0.09111305326223373
0.804,0.09111621975898743,0.09111621975898743
0.805,0.09112254530191422,0.09111621975898743
0.806,0.09111938625574112,0.09111621975898743
0.807,0.09112254530191422,0.09111305326223373
0.808,0.09111938625574112,0.09111621975898743
0.809,0.09111621975898743,0.09111621975898743
0.81,0.09111938625574112,0.09111621975898743
0.811,0.09111621975898743,0.09111938625574112
0.812,0.09111621975898743,0.09111305326223373
0.813,0.09111621975898743,0.09111621975898743
0.814,0.09111621975898743,0.09111305326223373
0.815,0.09111938625574112,0.09111938625574112
0.816,0.09111938625574112,0.09111621975898743
0.817,0.09111621975898743,0.09110989421606064
0.818,0.09111621975898743,0.09111621975898743
0.819,0.09111938625574112,0.09111621975898743
0.82,0.09111305326223373,0.09111621975898743
0.821,0.09111621975898743,0.09111621975898743
0.822,0.09111621975898743,0.09111305326223373
0.823,0.09111621975898743,0.09111305326223373
0.824,0.09112254530191422,0.09111621975898743
0.825,0.0911826565861702,0.0911794900894165
0.826,0.09131868928670883,0.09131236374378204
0.827,0.0913851261138916,0.0913851261138916
0.828,0.09142941236495972,0.09142941236495972
0.829,0.09145788103342056,0.09145472198724747
0.83,0.09148319065570831,0.09148003160953522
0.831,0.09149584919214249,0.0914926826953888
0.832,0.09150534123182297,0.09150217473506927
0.833,0.09151799231767654,0.09150534123182297
0.834,0.09152115881443024,0.09151482582092285
0.835,0.09152748435735703,0.09152115881443024
0.836,0.09153064340353012,0.09152748435735703
0.837,0.09153064340353012,0.09152748435735703
0.838,0.09153064340353012,0.09153380990028381
0.839,0.09153380990028381,0.09153064340353012
0.84,0.0915369763970375,0.09152748435735703
0.841,0.0915401354432106,0.09153064340353012
0.842,0.09153064340353012,0.09153380990028381
0.843,0.09153380990028381,0.09153380990028381
0.844,0.0915369763970375,0.09153380990028381
0.845,0.0915369763970375,0.0915369763970375
0.846,0.0915401354432106,0.09153380990028381
0.847,0.0915369763970375,0.09153380990028381
0.848,0.0915401354432106,0.0915369763970375
0.849,0.0915401354432106,0.0915401354432106
0.85,0.0915433019399643,0.0915369763970375
0.851,0.0915401354432106,0.0915369763970375
0.852,0.0915433019399643,0.09153380990028381
0.853,0.09154646098613739,0.09154646098613739
0.854,0.0915433019399643,0.0915401354432106
0.855,0.09154646098613739,0.0915369763970375
0.856,0.0915369763970375,0.0915369763970375
0.857,0.0915369763970375,0.0915369763970375
0.858,0.0915401354432106,0.0915369763970375
0.859,0.0915401354432106,0.0915369763970375
0.86,0.0915401354432106,0.0915369763970375
0.861,0.0915401354432106,0.09153380990028381
0.862,0.0915401354432106,0.09153380990028381
0.863,0.0915369763970375,0.09153064340353012
0.864,0.0915433019399643,0.09153380990028381
0.865,0.09161289781332016,0.09160973876714706
0.866,0.09166984260082245,0.09166035056114197
0.867,0.0916919857263565,0.0916951522231102
0.868,0.09171729534864426,0.09171096980571747
0.869,0.09172678738832474,0.09172678738832474
0.87,0.091742604970932,0.09173627942800522
0.871,0.0917489305138588,0.0917457714676857
0.872,0.09175209701061249,0.0917489305138588
0.873,0.09175526350736618,0.0917489305138588
0.874,0.09175526350736618,0.09175842255353928
0.875,0.09170147776603699,0.0916951522231102
0.876,0.09156544506549835,0.09156544506549835
0.877,0.09149900823831558,0.09149900823831558
0.878,0.09145788103342056,0.09145155549049377
0.879,0.09142624586820602,0.09142308682203293
0.88,0.09140726923942566,0.09140410274267197
0.881,0.09139461070299149,0.0913882851600647
0.882,0.09138195961713791,0.09138195961713791
0.883,0.09137879312038422,0.09137246757745743
0.884,0.09136930108070374,0.09136930108070374
0.885,0.09136297553777695,0.09136297553777695
0.886,0.09136614203453064,0.09135981649160385
0.887,0.09135981649160385,0.09135664999485016
0.888,0.09136297553777695,0.09135664999485016
0.889,0.09135664999485016,0.09135981649160385
0.89,0.09135664999485016,0.09135032445192337
0.891,0.09135981649160385,0.09135348349809647
0.892,0.09135664999485016,0.09135032445192337
0.893,0.09135664999485016,0.09134715795516968
0.894,0.09135664999485016,0.09135032445192337
0.895,0.09135664999485016,0.09134715795516968
0.896,0.09135664999485016,0.09135348349809647
0.897,0.09135664999485016,0.09135032445192337
0.898,0.09135664999485016,0.09135032445192337
0.899,0.09135348349809647,0.09135032445192337
0.9,0.09135664999485016,0.09135032445192337
0.901,0.09135664999485016,0.09135348349809647
0.902,0.09135348349809647,0.09135348349809647
0.903,0.09135664999485016,0.09135348349809647
0.904,0.09135664999485016,0.09135032445192337
0.905,0.09135348349809647,0.09135348349809647
0.906,0.09135664999485016,0.09135348349809647
0.907,0.09128072112798691,0.09127439558506012
0.908,0.09122694283723831,0.09122378379106522
0.909,0.09120163321495056,0.09119214117527008
0.91,0.0911794900894165,0.09117316454648972
0.911,0.09116367250680923,0.09116050601005554
0.912,0.09115734696388245,0.09115418046712875
0.913,0.09114785492420197,0.09114152938127518
0.914,0.09114152938127518,0.09113836288452148
0.915,0.09114152938127518,0.09113520383834839
0.916,0.09113836288452148,0.09113520383834839
0.917,0.09113520383834839,0.0911320373415947
0.918,0.09113520383834839,0.09112571179866791
0.919,0.091128870844841,0.09112571179866791
0.92,0.091128870844841,0.09112571179866791
0.921,0.0911320373415947,0.09112571179866791
0.922,0.09112571179866791,0.091128870844841
0.923,0.091128870844841,0.09112254530191422
0.924,0.09112571179866791,0.09112571179866791
0.925,0.09118898212909698,0.09118581563234329
0.926,0.09132184833288193,0.09131868928670883
0.927,0.09139145165681839,0.0913851261138916
0.928,0.09143257886171341,0.09143257886171341
0.929,0.09146421402692795,0.09146104753017426
0.93,0.09148319065570831,0.09148319065570831
0.931,0.09149900823831558,0.09149584919214249
0.932,0.09150850027799606,0.09150850027799606
0.933,0.09151482582092285,0.09151166677474976
0.934,0.09152431786060333,0.09152115881443024
0.935,0.09152431786060333,0.09152431786060333
0.936,0.09153064340353012,0.09152748435735703
0.937,0.09153380990028381,0.09152748435735703
0.938,0.09153064340353012,0.09153380990028381
0.939,0.09153380990028381,0.09153064340353012
0.94,0.0915369763970375,0.09153380990028381
0.941,0.0915369763970375,0.09153064340353012
0.942,0.09153380990028381,0.09153380990028381
0.943,0.0915401354432106,0.09153380990028381
0.944,0.0915401354432106,0.09153380990028381
0.945,0.0915369763970375,0.09153380990028381
0.946,0.0915369763970375,0.0915369763970375
0.947,0.0915401354432106,0.09153380990028381
0.948,0.0915401354432106,0.0915401354432106
0.949,0.09161606431007385,0.09161289781332016
0.95,0.09159708023071289,0.0915907546877861
0.951,0.09157177060842514,0.09156861156225204
0.952,0.09156227856874466,0.09155595302581787
0.953,0.09154962748289108,0.09154646098613739
0.954,0.09154646098613739,0.09154646098613739
0.955,0.09154646098613739,0.09154646098613739
0.956,0.09154646098613739,0.0915433019399643
0.957,0.0915401354432106,0.0915433019399643
0.958,0.0915433019399643,0.0915401354432106
0.959,0.0915401354432106,0.0915433019399643
0.96,0.0915433019399643,0.0915401354432106
0.961,0.09154646098613739,0.0915369763970375
0.962,0.0915401354432106,0.0915369763970375
0.963,0.0915433019399643,0.0915369763970375
0.964,0.0915433019399643,0.0915401354432106
0.965,0.0915433019399643,0.0915369763970375
0.966,0.0915369763970375,0.0915401354432106
0.967,0.0915433019399643,0.0915401354432106
0.968,0.0915433019399643,0.0915433019399643
0.969,0.0915369763970375,0.0915401354432106
0.97,0.09154646098613739,0.0915369763970375
0.971,0.0915369763970375,0.0915369763970375
0.972,0.0915433019399643,0.0915369763970375
0.973,0.0915401354432106,0.0915369763970375
0.974,0.0915401354432106,0.0915401354432106
0.975,0.09148003160953522,0.09147369861602783
0.976,0.09135664999485016,0.09134083241224289
0.977,0.09127756208181381,0.09127439558506012
0.978,0.0912332683801651,0.09122694283723831
0.979,0.09120479971170425,0.09120479971170425
0.98,0.09118581563234329,0.09118898212909698
0.981,0.09117316454648972,0.09116683900356293
0.982,0.09116050601005554,0.09115734696388245
0.983,0.09115418046712875,0.09114785492420197
0.984,0.09114785492420197,0.09114468842744827
0.985,0.09114152938127518,0.09113520383834839
0.986,0.09114152938127518,0.09113520383834839
0.987,0.09113520383834839,0.091128870844841
0.988,0.09113520383834839,0.091128870844841
0.989,0.0911320373415947,0.091128870844841
0.99,0.091128870844841,0.09112571179866791
0.991,0.0911320373415947,0.0911320373415947
0.992,0.0911320373415947,0.091128870844841
0.993,0.091128870844841,0.09112571179866791
0.994,0.0911320373415947,0.09112254530191422
0.995,0.091128870844841,0.09112571179866791
0.996,0.091128870844841,0.09112254530191422
0.997,0.0911320373415947,0.09112254530191422
0.998,0.0911320373415947,0.09112254530191422
0.999,0.09112571179866791,0.09112254530191422
1.0,0.09112571179866791,0.09112571179866791
1.001,0.09112571179866791,0.09112254530191422
1.002,0.091128870844841,0.091128870844841
1.003,0.09112571179866791,0.09111938625574112
1.004,0.091128870844841,0.09112254530191422
1.005,0.09112254530191422,0.09111621975898743
1.006,0.09112254530191422,0.09112571179866791
1.007,0.091128870844841,0.09111938625574112
1.008,0.09112254530191422,0.09112254530191422
1.009,0.091128870844841,0.09112254530191422
1.01,0.09112571179866791,0.09112254530191422
1.011,0.09112254530191422,0.09112254530191422
1.012,0.091128870844841,0.09112254530191422
1.013,0.091128870844841,0.09111938625574112
1.014,0.09112571179866791,0.09112254530191422
1.015,0.091128870844841,0.09111938625574112
1.016,0.09112571179866791,0.091128870844841
1.017,0.091128870844841,0.09112254530191422
1.018,0.09112254530191422,0.09112571179866791
1.019,0.09112571179866791,0.09111938625574112
1.02,0.09111938625574112,0.09112254530191422
1.021,0.09112571179866791,0.09111938625574112
1.022,0.09112254530191422,0.09112254530191422
1.023,0.091128870844841,0.09111938625574112
1.024,0.09116367250680923,0.09116367250680923
1.025,0.09120479971170425,0.09119847416877747
1.026,0.09132818132638931,0.09132501482963562
1.027,0.09139145165681839,0.0913882851600647
1.028,0.09142941236495972,0.09142941236495972
1.029,0.09146421402692795,0.09145788103342056
1.03,0.09148003160953522,0.09147369861602783
1.031,0.0914926826953888,0.0914895236492157
1.032,0.09149584919214249,0.09149584919214249
1.033,0.09150850027799606,0.09150534123182297
1.034,0.09151482582092285,0.09151166677474976
1.035,0.09152115881443024,0.09151482582092285
1.036,0.09152431786060333,0.09151799231767654
1.037,0.09152431786060333,0.09152115881443024
1.038,0.09152748435735703,0.09152115881443024
1.039,0.09152431786060333,0.09152431786060333
1.04,0.09152748435735703,0.09152748435735703
1.041,0.09153064340353012,0.09152748435735703
1.042,0.09152748435735703,0.09152431786060333
1.043,0.09152748435735703,0.09152748435735703
1.044,0.0915433019399643,0.09153380990028381
1.045,0.09153064340353012,0.09153064340353012
1.046,0.09153380990028381,0.09153380990028381
1.047,0.09152748435735703,0.09153064340353012
1.048,0.09153064340353012,0.09153064340353012
1.049,0.09153380990028381,0.09153380990028381
1.05,0.09152748435735703,0.09152748435735703
1.051,0.09153380990028381,0.09153064340353012
1.052,0.09152748435735703,0.09152431786060333
1.053,0.09153064340353012,0.09153064340353012
1.054,0.09153380990028381,0.09153380990028381
1.055,0.09152748435735703,0.09153064340353012
1.056,0.09153064340353012,0.09152748435735703
1.057,0.09153380990028381,0.09152748435735703
1.058,0.09153380990028381,0.09153064340353012
1.059,0.09153064340353012,0.09153380990028381
1.06,0.09153380990028381,0.09153064340353012
1.061,0.09153064340353012,0.09152748435735703
1.062,0.09153064340353012,0.09153064340353012
1.063,0.09153380990028381,0.09153064340353012
1.064,0.09153064340353012,0.09153064340353012
1.065,0.09153380990028381,0.09152748435735703
1.066,0.09153064340353012,0.09153064340353012
1.067,0.09153380990028381,0.09152748435735703
1.068,0.09153064340353012,0.09153064340353012
1.069,0.09153380990028381,0.09153064340353012
1.07,0.09153380990028381,0.09152748435735703
1.071,0.09153380990028381,0.09152748435735703
1.072,0.09153064340353012,0.09152748435735703
1.073,0.09153064340353012,0.09153064340353012
1.074,0.09153380990028381,0.09152748435735703
1.075,0.09147053956985474,0.09147369861602783
1.076,0.09134399890899658,0.0913376659154892
1.077,0.09127756208181381,0.09126807004213333
1.078,0.091230109333992,0.09122694283723831
1.079,0.09120479971170425,0.09120163321495056
1.08,0.0911826565861702,0.0911794900894165
1.081,0.09116683900356293,0.09116367250680923
1.082,0.09116050601005554,0.09115418046712875
1.083,0.09114785492420197,0.09114785492420197
1.084,0.09114152938127518,0.09114152938127518
1.085,0.09113836288452148,0.09113836288452148
1.086,0.09113836288452148,0.0911320373415947
1.087,0.091128870844841,0.091128870844841
1.088,0.09113520383834839,0.091128870844841
1.089,0.091128870844841,0.09112254530191422
1.09,0.091128870844841,0.0911320373415947
1.091,0.09112571179866791,0.09112571179866791
1.092,0.091128870844841,0.09112571179866791
1.093,0.0911320373415947,0.09112571179866791
1.094,0.091128870844841,0.09112571179866791
1.095,0.091128870844841,0.091128870844841
1.096,0.09112571179866791,0.09112254530191422
1.097,0.091128870844841,0.09112571179866791
1.098,0.091128870844841,0.09112254530191422
1.099,0.09112571179866791,0.09111938625574112
1.1,0.09112571179866791,0.09112254530191422
1.101,0.0911320373415947,0.09111938625574112
1.102,0.09112254530191422,0.09112254530191422
1.103,0.091128870844841,0.09112571179866791
1.104,0.09112571179866791,0.09112571179866791
1.105,0.09111938625574112,0.09112571179866791
1.106,0.09112254530191422,0.09111938625574112
1.107,0.09112254530191422,0.09112571179866791
1.108,0.09112254530191422,0.09112571179866791
1.109,0.09112254530191422,0.09112254530191422
1.11,0.09112571179866791,0.09111938625574112
1.111,0.091128870844841,0.09111621975898743
1.112,0.09112571179866791,0.09111938625574112
1.113,0.09112571179866791,0.09112254530191422
1.114,0.09119530767202377,0.09119530767202377
1.115,0.09125225245952606,0.09124592691659927
1.116,0.09128072112798691,0.09127439558506012
1.117,0.09129970520734787,0.09129654616117477
1.118,0.09131236374378204,0.09131236374378204
1.119,0.09132184833288193,0.09131868928670883
1.12,0.0913345068693161,0.09132501482963562
1.121,0.0913376659154892,0.09132818132638931
1.122,0.0913345068693161,0.0913345068693161
1.123,0.0913376659154892,0.09134083241224289
1.124,0.09134399890899658,0.0913376659154892
1.125,0.09140726923942566,0.09140094369649887
1.126,0.0915401354432106,0.09153380990028381
1.127,0.09160657227039337,0.09160973876714706
1.128,0.09165402501821518,0.09164769947528839
1.129,0.09168566018342972,0.09168250113725662
1.13,0.09171096980571747,0.09170147776603699
1.131,0.09172046184539795,0.09171729534864426
1.132,0.09173627942800522,0.09172995388507843
1.133,0.09173943847417831,0.09173943847417831
1.134,0.0917457714676857,0.09173943847417831
1.135,0.09175209701061249,0.0917489305138588
1.136,0.09175209701061249,0.09175209701061249
1.137,0.09175526350736618,0.0917489305138588
1.138,0.09176158905029297,0.09175842255353928
1.139,0.09177108108997345,0.09176791459321976
1.14,0.09176474809646606,0.09176158905029297
1.141,0.09176791459321976,0.09176474809646606
1.142,0.09176791459321976,0.09175842255353928
1.143,0.09176791459321976,0.09176158905029297
1.144,0.09176791459321976,0.09176158905029297
1.145,0.09176791459321976,0.09176474809646606
1.146,0.09176474809646606,0.09175842255353928
1.147,0.09177424013614655,0.09176158905029297
1.148,0.09177108108997345,0.09176158905029297
1.149,0.09176474809646606,0.09176158905029297
1.15,0.09176474809646606,0.09176158905029297
1.151,0.09176791459321976,0.09176791459321976
1.152,0.09176791459321976,0.09176791459321976
1.153,0.09177108108997345,0.09176158905029297
1.154,0.09177108108997345,0.09176474809646606
1.155,0.09177108108997345,0.09176791459321976
1.156,0.0916951522231102,0.09169831871986389
1.157,0.0916413739323616,0.09163820743560791
1.158,0.09161289781332016,0.09160657227039337
1.159,0.0915907546877861,0.0915907546877861
1.16,0.09157493710517883,0.09157493710517883
1.161,0.09157177060842514,0.09156544506549835
1.162,0.09156544506549835,0.09155911952257156
1.163,0.09156227856874466,0.09155279397964478
1.164,0.09155911952257156,0.09155595302581787
1.165,0.09155279397964478,0.09154646098613739
1.166,0.09154962748289108,0.09154646098613739
1.167,0.09154646098613739,0.09154646098613739
1.168,0.09154962748289108,0.0915433019399643
1.169,0.0915433019399643,0.0915369763970375
1.17,0.09154646098613739,0.0915401354432106
1.171,0.0915433019399643,0.0915369763970375
1.172,0.0915433019399643,0.0915401354432106
1.173,0.0915433019399643,0.0915433019399643
1.174,0.09154646098613739,0.0915401354432106
1.175,0.09148003160953522,0.09147686511278152
1.176,0.09135032445192337,0.09134399890899658
1.177,0.09127756208181381,0.09127756208181381
1.178,0.09123643487691879,0.09123643487691879
1.179,0.09121112525463104,0.09120479971170425
1.18,0.09118581563234329,0.0911826565861702
1.181,0.09117316454648972,0.09117316454648972
1.182,0.09116050601005554,0.09116367250680923
1.183,0.09115418046712875,0.09115418046712875
1.184,0.09114785492420197,0.09114152938127518
1.185,0.09113836288452148,0.09113836288452148
1.186,0.09114152938127518,0.09113836288452148
1.187,0.09113836288452148,0.09113520383834839
1.188,0.09113520383834839,0.091128870844841
1.189,0.09113520383834839,0.09113520383834839
1.19,0.0911320373415947,0.091128870844841
1.191,0.091128870844841,0.09112571179866791
1.192,0.0911320373415947,0.091128870844841
1.193,0.09112571179866791,0.0911320373415947
1.194,0.091128870844841,0.09112571179866791
1.195,0.091128870844841,0.09112571179866791
1.196,0.091128870844841,0.09112571179866791
1.197,0.0911320373415947,0.0911320373415947
1.198,0.09119847416877747,0.09119530767202377
1.199,0.0911826565861702,0.0911794900894165
1.2,0.09115418046712875,0.09115418046712875
1.201,0.09115102142095566,0.09114152938127518
1.202,0.09114152938127518,0.09113520383834839
1.203,0.09113836288452148,0.09113520383834839
1.204,0.09113520383834839,0.0911320373415947
1.205,0.0911320373415947,0.09112571179866791
1.206,0.091128870844841,0.091128870844841
1.207,0.0911320373415947,0.09112571179866791
1.208,0.091128870844841,0.09112254530191422
1.209,0.091128870844841,0.091128870844841
1.21,0.09112571179866791,0.09112571179866791
1.211,0.0911320373415947,0.091128870844841
1.212,0.091128870844841,0.09112254530191422
1.213,0.091128870844841,0.09112571179866791
1.214,0.091128870844841,0.09112571179866791
1.215,0.09112571179866791,0.09112571179866791
1.216,0.091128870844841,0.09111938625574112
1.217,0.09112571179866791,0.09112254530191422
1.218,0.09112571179866791,0.09112254530191422
1.219,0.091128870844841,0.09112571179866791
1.22,0.091128870844841,0.09112254530191422
1.221,0.09112571179866791,0.09112254530191422
1.222,0.09112571179866791,0.09112254530191422
1.223,0.09112254530191422,0.09111938625574112
1.224,0.09112571179866791,0.09111621975898743
1.225,0.09118581563234329,0.0911794900894165
1.226,0.09131552278995514,0.09131552278995514
1.227,0.0913882851600647,0.09138195961713791
1.228,0.0914357379078865,0.09143257886171341
1.229,0.09146104753017426,0.09146104753017426
1.23,0.09148319065570831,0.09148003160953522
1.231,0.09150217473506927,0.0914926826953888
1.232,0.09150217473506927,0.09150217473506927
1.233,0.09151482582092285,0.09150850027799606
1.234,0.09153064340353012,0.09152748435735703
1.235,0.09153380990028381,0.09152748435735703
1.236,0.09153064340353012,0.09153064340353012
1.237,0.0915369763970375,0.09152748435735703
1.238,0.09153380990028381,0.09153064340353012
1.239,0.09153380990028381,0.09153380990028381
1.24,0.09153064340353012,0.09153380990028381
1.241,0.0915369763970375,0.09153064340353012
1.242,0.0915369763970375,0.09153380990028381
1.243,0.09153380990028381,0.09153380990028381
1.244,0.09153380990028381,0.09153064340353012
1.245,0.09153380990028381,0.09153380990028381
1.246,0.0915401354432106,0.0915369763970375
1.247,0.0915401354432106,0.0915369763970375
1.248,0.0915369763970375,0.09153380990028381
1.249,0.09153380990028381,0.0915401354432106
1.25,0.0915401354432106,0.09153380990028381
1.251,0.0915401354432106,0.09153380990028381
1.252,0.0915369763970375,0.0915369763970375
1.253,0.0915401354432106,0.0915401354432106
1.254,0.0915369763970375,0.09153380990028381
1.255,0.0915369763970375,0.09153380990028381
1.256,0.0915401354432106,0.09153380990028381
1.257,0.0915401354432106,0.0915401354432106
1.258,0.0915369763970375,0.09153380990028381
1.259,0.0915401354432106,0.09153380990028381
1.26,0.0915401354432106,0.09153380990028381
1.261,0.0915369763970375,0.09153380990028381
1.262,0.0915401354432106,0.0915401354432106
1.263,0.09154646098613739,0.0915369763970375
1.264,0.0915401354432106,0.09153380990028381
1.265,0.0915369763970375,0.0915369763970375
1.266,0.0915401354432106,0.09153380990028381
1.267,0.0915401354432106,0.0915369763970375
1.268,0.0915401354432106,0.0915401354432106
